cantGimnasios,cantPokeparadas,tamMochila,distancia,tamCamino,tiempo
40,103,12,17222,109,1839914
40,103,12,17222,109,1848660
40,103,12,17222,109,1843903
40,103,12,17222,109,1846275
40,103,12,17222,109,1854085
40,103,12,17222,109,1846061
40,103,12,17222,109,1839921
40,103,12,17222,109,1849698
40,103,12,17222,109,1844740
40,103,12,17222,109,1844180
40,103,12,17222,109,1845626
40,103,12,17222,109,1847374
40,103,12,17222,109,1839649
40,103,12,17222,109,2007414
40,103,12,17222,109,1844931
40,103,12,17222,109,1871520
40,103,12,17222,109,1852603
40,103,12,17222,109,1869175
40,103,12,17222,109,1842752
40,103,12,17222,109,1874792
40,103,12,17222,109,1839258
40,103,12,17222,109,2193603
40,103,12,17222,109,1851796
40,103,12,17222,109,1841486
40,103,12,17222,109,1850602
32,87,12,12888,89,1064409
32,87,12,12888,89,1070311
32,87,12,12888,89,1075158
32,87,12,12888,89,1070471
32,87,12,12888,89,1073014
32,87,12,12888,89,1070936
32,87,12,12888,89,1142194
32,87,12,12888,89,1075031
32,87,12,12888,89,1074176
32,87,12,12888,89,1174568
32,87,12,12888,89,1132127
32,87,12,12888,89,1075357
32,87,12,12888,89,1077809
32,87,12,12888,89,1074533
32,87,12,12888,89,1075172
32,87,12,12888,89,1068556
32,87,12,12888,89,1077654
32,87,12,12888,89,1077771
32,87,12,12888,89,1071863
32,87,12,12888,89,1072686
32,87,12,12888,89,1077904
32,87,12,12888,89,1068642
32,87,12,12888,89,1089555
32,87,12,12888,89,1153256
32,87,12,12888,89,1556365
32,87,12,12888,89,1118807
32,87,12,12888,89,1107650
32,87,12,12888,89,1080305
32,87,12,12888,89,1130682
32,87,12,12888,89,1073731
32,87,12,12888,89,1076930
32,87,12,12888,89,1073441
32,87,12,12888,89,1073970
32,87,12,12888,89,1068198
32,87,12,12888,89,1075086
32,87,12,12888,89,1076352
32,87,12,12888,89,1209207
32,87,12,12888,89,1081875
32,87,12,12888,89,1075226
32,87,12,12888,89,1457752
32,87,12,12888,89,1095333
32,87,12,12888,89,1084090
32,87,12,12888,89,1122553
32,87,12,12888,89,1070090
32,87,12,12888,89,1077557
32,87,12,12888,89,1069227
32,87,12,12888,89,1072836
32,87,12,12888,89,1075764
32,87,12,12888,89,1069998
32,87,12,12888,89,1074505
32,87,12,12888,89,1194417
32,87,12,12888,89,1153643
32,87,12,12888,89,1121254
32,87,12,12888,89,1118853
32,87,12,12888,89,1095564
32,87,12,12888,89,1075286
32,87,12,12888,89,1073857
32,87,12,12888,89,1066558
32,87,12,12888,89,1073827
32,87,12,12888,89,1077071
32,87,12,12888,89,1072448
32,87,12,12888,89,1072220
32,87,12,12888,89,1077034
32,87,12,12888,89,1069431
32,87,12,12888,89,1071388
32,87,12,12888,89,1075931
32,87,12,12888,89,1076466
32,87,12,12888,89,1073977
32,87,12,12888,89,1073341
32,87,12,12888,89,1069639
32,87,12,12888,89,1076100
32,87,12,12888,89,1072354
32,87,12,12888,89,1192426
32,87,12,12888,89,1108598
32,87,12,12888,89,1073209
32,87,12,12888,89,1070854
32,87,12,12888,89,1074300
32,87,12,12888,89,1092832
32,87,12,12888,89,1070539
32,87,12,12888,89,1107482
32,87,12,12888,89,1083285
32,87,12,12888,89,1071647
32,87,12,12888,89,1075531
32,87,12,12888,89,1146256
32,87,12,12888,89,1322955
32,87,12,12888,89,1074754
32,87,12,12888,89,1073470
32,87,12,12888,89,1064048
32,87,12,12888,89,1077741
32,87,12,12888,89,1078370
32,87,12,12888,89,1069156
32,87,12,12888,89,1076099
32,87,12,12888,89,1077812
32,87,12,12888,89,1070868
32,87,12,12888,89,1073408
32,87,12,12888,89,1074946
32,87,12,12888,89,1138688
32,87,12,12888,89,1072650
32,87,12,12888,89,1076165
32,87,12,12888,89,1070425
15,34,12,12656,41,178676
15,34,12,12656,41,187500
15,34,12,12656,41,185969
15,34,12,12656,41,184181
15,34,12,12656,41,182853
15,34,12,12656,41,183127
15,34,12,12656,41,181672
15,34,12,12656,41,171406
15,34,12,12656,41,171924
15,34,12,12656,41,170697
15,34,12,12656,41,172521
15,34,12,12656,41,173116
15,34,12,12656,41,184893
15,34,12,12656,41,183918
15,34,12,12656,41,188313
15,34,12,12656,41,184499
15,34,12,12656,41,184942
15,34,12,12656,41,182014
15,34,12,12656,41,172534
15,34,12,12656,41,171102
15,34,12,12656,41,172452
15,34,12,12656,41,171596
15,34,12,12656,41,171361
15,34,12,12656,41,171343
15,34,12,12656,41,171059
15,34,12,12656,41,171919
15,34,12,12656,41,170526
15,34,12,12656,41,172548
15,34,12,12656,41,169772
15,34,12,12656,41,171505
15,34,12,12656,41,171868
15,34,12,12656,41,171159
15,34,12,12656,41,170683
15,34,12,12656,41,171663
15,34,12,12656,41,170395
15,34,12,12656,41,171837
15,34,12,12656,41,174954
15,34,12,12656,41,170830
15,34,12,12656,41,171159
15,34,12,12656,41,171509
15,34,12,12656,41,171481
15,34,12,12656,41,171247
15,34,12,12656,41,171364
15,34,12,12656,41,169801
15,34,12,12656,41,170380
15,34,12,12656,41,171770
15,34,12,12656,41,171023
15,34,12,12656,41,171128
15,34,12,12656,41,171004
15,34,12,12656,41,170854
15,34,12,12656,41,185641
15,34,12,12656,41,172402
15,34,12,12656,41,181923
15,34,12,12656,41,169685
15,34,12,12656,41,171627
15,34,12,12656,41,171283
15,34,12,12656,41,171076
15,34,12,12656,41,173456
15,34,12,12656,41,175214
15,34,12,12656,41,199405
15,34,12,12656,41,245147
15,34,12,12656,41,185868
15,34,12,12656,41,184956
15,34,12,12656,41,183167
15,34,12,12656,41,184388
15,34,12,12656,41,186018
15,34,12,12656,41,183956
15,34,12,12656,41,181656
15,34,12,12656,41,171993
15,34,12,12656,41,170586
15,34,12,12656,41,173514
15,34,12,12656,41,171290
15,34,12,12656,41,171436
15,34,12,12656,41,170084
15,34,12,12656,41,170783
15,34,12,12656,41,171982
15,34,12,12656,41,169204
15,34,12,12656,41,172186
15,34,12,12656,41,170654
15,34,12,12656,41,175274
15,34,12,12656,41,170677
15,34,12,12656,41,171080
15,34,12,12656,41,199119
15,34,12,12656,41,239565
15,34,12,12656,41,238653
15,34,12,12656,41,241942
15,34,12,12656,41,248239
15,34,12,12656,41,234977
15,34,12,12656,41,171662
15,34,12,12656,41,171512
15,34,12,12656,41,172290
15,34,12,12656,41,172394
15,34,12,12656,41,171587
15,34,12,12656,41,170891
15,34,12,12656,41,171016
15,34,12,12656,41,176290
15,34,12,12656,41,184089
15,34,12,12656,41,170979
15,34,12,12656,41,172614
15,34,12,12656,41,194719
21,69,12,8436,60,412472
21,69,12,8436,60,410885
21,69,12,8436,60,437928
21,69,12,8436,60,417482
21,69,12,8436,60,419457
21,69,12,8436,60,416737
21,69,12,8436,60,419295
21,69,12,8436,60,418039
21,69,12,8436,60,421093
21,69,12,8436,60,416202
21,69,12,8436,60,416738
21,69,12,8436,60,418297
21,69,12,8436,60,418916
21,69,12,8436,60,416990
21,69,12,8436,60,415956
21,69,12,8436,60,416490
21,69,12,8436,60,435118
21,69,12,8436,60,406756
21,69,12,8436,60,415090
21,69,12,8436,60,423227
21,69,12,8436,60,426074
21,69,12,8436,60,436168
21,69,12,8436,60,421934
21,69,12,8436,60,544035
21,69,12,8436,60,410582
21,69,12,8436,60,414983
21,69,12,8436,60,419848
21,69,12,8436,60,426256
21,69,12,8436,60,471367
21,69,12,8436,60,578009
21,69,12,8436,60,586290
21,69,12,8436,60,434822
21,69,12,8436,60,422603
21,69,12,8436,60,422755
21,69,12,8436,60,420414
21,69,12,8436,60,437005
21,69,12,8436,60,425534
21,69,12,8436,60,427465
21,69,12,8436,60,472066
21,69,12,8436,60,420593
21,69,12,8436,60,414939
21,69,12,8436,60,415476
21,69,12,8436,60,417778
21,69,12,8436,60,440004
21,69,12,8436,60,421897
21,69,12,8436,60,409810
21,69,12,8436,60,406862
21,69,12,8436,60,407988
21,69,12,8436,60,409511
21,69,12,8436,60,404052
21,69,12,8436,60,415071
21,69,12,8436,60,406526
21,69,12,8436,60,411778
21,69,12,8436,60,423175
21,69,12,8436,60,416769
21,69,12,8436,60,414637
21,69,12,8436,60,417866
21,69,12,8436,60,418221
21,69,12,8436,60,417166
21,69,12,8436,60,417330
21,69,12,8436,60,417278
21,69,12,8436,60,479826
21,69,12,8436,60,428128
21,69,12,8436,60,406851
21,69,12,8436,60,403432
21,69,12,8436,60,409087
21,69,12,8436,60,408480
21,69,12,8436,60,406001
21,69,12,8436,60,406883
21,69,12,8436,60,407147
21,69,12,8436,60,407780
21,69,12,8436,60,405543
21,69,12,8436,60,421360
21,69,12,8436,60,415883
21,69,12,8436,60,417674
21,69,12,8436,60,417407
21,69,12,8436,60,418285
21,69,12,8436,60,416712
21,69,12,8436,60,418091
21,69,12,8436,60,415760
21,69,12,8436,60,417817
21,69,12,8436,60,420682
21,69,12,8436,60,416408
21,69,12,8436,60,416978
21,69,12,8436,60,416760
21,69,12,8436,60,414776
21,69,12,8436,60,414134
21,69,12,8436,60,416654
21,69,12,8436,60,416041
21,69,12,8436,60,416776
21,69,12,8436,60,442048
21,69,12,8436,60,417532
21,69,12,8436,60,407940
21,69,12,8436,60,409468
21,69,12,8436,60,404562
21,69,12,8436,60,405876
21,69,12,8436,60,446461
21,69,12,8436,60,462461
21,69,12,8436,60,409596
21,69,12,8436,60,408477
43,114,12,20145,124,2330764
43,114,12,20145,124,2357800
43,114,12,20145,124,2331949
43,114,12,20145,124,2485292
43,114,12,20145,124,2484411
43,114,12,20145,124,2338554
43,114,12,20145,124,2360553
43,114,12,20145,124,2356847
43,114,12,20145,124,2758273
43,114,12,20145,124,2346934
43,114,12,20145,124,2352263
43,114,12,20145,124,2289471
43,114,12,20145,124,2269239
43,114,12,20145,124,2415736
43,114,12,20145,124,2430882
43,114,12,20145,124,2524009
43,114,12,20145,124,2341977
43,114,12,20145,124,2296405
43,114,12,20145,124,2271362
43,114,12,20145,124,2261035
43,114,12,20145,124,2343329
43,114,12,20145,124,2271443
43,114,12,20145,124,2252655
43,114,12,20145,124,2286852
43,114,12,20145,124,2260454
43,114,12,20145,124,2256908
43,114,12,20145,124,2254425
43,114,12,20145,124,2267502
43,114,12,20145,124,2262181
43,114,12,20145,124,2263458
43,114,12,20145,124,2276029
43,114,12,20145,124,2291151
43,114,12,20145,124,2288458
43,114,12,20145,124,2271095
43,114,12,20145,124,2261433
43,114,12,20145,124,2261127
43,114,12,20145,124,2263232
43,114,12,20145,124,2285215
43,114,12,20145,124,2259199
43,114,12,20145,124,2268048
43,114,12,20145,124,2259624
43,114,12,20145,124,2260501
43,114,12,20145,124,2266653
43,114,12,20145,124,2253572
43,114,12,20145,124,2261434
43,114,12,20145,124,2299311
43,114,12,20145,124,2274618
43,114,12,20145,124,2370750
43,114,12,20145,124,2271276
43,114,12,20145,124,2288430
43,114,12,20145,124,2262206
43,114,12,20145,124,2614407
43,114,12,20145,124,2262085
43,114,12,20145,124,2263700
43,114,12,20145,124,2291210
43,114,12,20145,124,2257215
43,114,12,20145,124,2258161
43,114,12,20145,124,2334417
43,114,12,20145,124,2261209
43,114,12,20145,124,2289877
43,114,12,20145,124,2265981
43,114,12,20145,124,2257025
43,114,12,20145,124,2260614
43,114,12,20145,124,2268177
43,114,12,20145,124,2254355
43,114,12,20145,124,2259773
43,114,12,20145,124,2265157
43,114,12,20145,124,2303945
43,114,12,20145,124,2293290
43,114,12,20145,124,2267643
43,114,12,20145,124,2286535
43,114,12,20145,124,2255473
43,114,12,20145,124,2269202
43,114,12,20145,124,2293120
43,114,12,20145,124,2262259
43,114,12,20145,124,2293458
43,114,12,20145,124,2258258
43,114,12,20145,124,2260995
43,114,12,20145,124,2264839
43,114,12,20145,124,2256917
43,114,12,20145,124,2260083
43,114,12,20145,124,2293198
43,114,12,20145,124,2260166
43,114,12,20145,124,2259299
43,114,12,20145,124,2267701
43,114,12,20145,124,2259960
43,114,12,20145,124,2263009
43,114,12,20145,124,2298378
43,114,12,20145,124,2262988
43,114,12,20145,124,2261751
43,114,12,20145,124,2325505
43,114,12,20145,124,2362782
43,114,12,20145,124,2260805
43,114,12,20145,124,2294044
43,114,12,20145,124,2502449
43,114,12,20145,124,2340042
43,114,12,20145,124,2272923
43,114,12,20145,124,2252234
43,114,12,20145,124,2289036
43,114,12,20145,124,2265475
36,76,12,14136,90,1377491
36,76,12,14136,90,1474516
36,76,12,14136,90,1425773
36,76,12,14136,90,1383813
36,76,12,14136,90,1403236
36,76,12,14136,90,1392398
36,76,12,14136,90,1378170
36,76,12,14136,90,1578497
36,76,12,14136,90,1392228
36,76,12,14136,90,1381110
36,76,12,14136,90,1400598
36,76,12,14136,90,1385594
36,76,12,14136,90,1382141
36,76,12,14136,90,1398090
36,76,12,14136,90,1484636
36,76,12,14136,90,1706905
36,76,12,14136,90,1425640
36,76,12,14136,90,1490633
36,76,12,14136,90,1417176
36,76,12,14136,90,1410697
36,76,12,14136,90,1386303
36,76,12,14136,90,1377787
36,76,12,14136,90,1402594
36,76,12,14136,90,1385783
36,76,12,14136,90,1538262
36,76,12,14136,90,1452807
36,76,12,14136,90,1725797
36,76,12,14136,90,1403481
36,76,12,14136,90,1465811
36,76,12,14136,90,1387934
36,76,12,14136,90,1384556
36,76,12,14136,90,1403222
36,76,12,14136,90,1382461
36,76,12,14136,90,1413244
36,76,12,14136,90,1403273
36,76,12,14136,90,1472455
36,76,12,14136,90,1380900
36,76,12,14136,90,1398826
36,76,12,14136,90,1389047
36,76,12,14136,90,1381220
36,76,12,14136,90,1399724
36,76,12,14136,90,1418333
36,76,12,14136,90,1381826
36,76,12,14136,90,1397182
36,76,12,14136,90,1388258
36,76,12,14136,90,1380643
36,76,12,14136,90,1433422
36,76,12,14136,90,1388014
36,76,12,14136,90,1452218
36,76,12,14136,90,1724931
36,76,12,14136,90,1387673
36,76,12,14136,90,1380946
36,76,12,14136,90,1402455
36,76,12,14136,90,1390821
36,76,12,14136,90,1383588
36,76,12,14136,90,1500321
36,76,12,14136,90,1388778
36,76,12,14136,90,1379046
36,76,12,14136,90,1431647
36,76,12,14136,90,1486842
36,76,12,14136,90,1379529
36,76,12,14136,90,1691401
36,76,12,14136,90,1387401
36,76,12,14136,90,1383301
36,76,12,14136,90,1400827
36,76,12,14136,90,1386939
36,76,12,14136,90,1410708
36,76,12,14136,90,1397642
36,76,12,14136,90,1397824
36,76,12,14136,90,1385259
36,76,12,14136,90,1469975
36,76,12,14136,90,1384161
36,76,12,14136,90,1386395
36,76,12,14136,90,1399502
36,76,12,14136,90,1386748
36,76,12,14136,90,1380188
36,76,12,14136,90,1402044
36,76,12,14136,90,1388877
36,76,12,14136,90,1382071
36,76,12,14136,90,1398668
36,76,12,14136,90,1386780
36,76,12,14136,90,1379899
36,76,12,14136,90,1396491
36,76,12,14136,90,1385015
36,76,12,14136,90,1380921
36,76,12,14136,90,1394454
36,76,12,14136,90,1384970
36,76,12,14136,90,1378622
36,76,12,14136,90,1397566
36,76,12,14136,90,1387940
36,76,12,14136,90,1378637
36,76,12,14136,90,1409258
36,76,12,14136,90,1385544
36,76,12,14136,90,1382742
36,76,12,14136,90,1403557
36,76,12,14136,90,1383471
36,76,12,14136,90,1383461
36,76,12,14136,90,1400090
36,76,12,14136,90,1385137
36,76,12,14136,90,1378429
9,14,12,4527,19,56113
9,14,12,4527,19,62022
9,14,12,4527,19,51869
9,14,12,4527,19,50777
9,14,12,4527,19,50288
9,14,12,4527,19,51426
9,14,12,4527,19,51562
9,14,12,4527,19,51116
9,14,12,4527,19,51199
9,14,12,4527,19,49787
9,14,12,4527,19,50606
9,14,12,4527,19,50214
9,14,12,4527,19,49564
9,14,12,4527,19,53285
9,14,12,4527,19,50037
9,14,12,4527,19,50075
9,14,12,4527,19,50558
9,14,12,4527,19,49539
9,14,12,4527,19,50554
9,14,12,4527,19,50506
9,14,12,4527,19,50073
9,14,12,4527,19,50613
9,14,12,4527,19,50464
9,14,12,4527,19,50072
9,14,12,4527,19,49559
9,14,12,4527,19,50627
9,14,12,4527,19,50295
9,14,12,4527,19,50490
9,14,12,4527,19,50703
9,14,12,4527,19,49874
9,14,12,4527,19,50239
9,14,12,4527,19,50238
9,14,12,4527,19,49796
9,14,12,4527,19,50335
9,14,12,4527,19,49992
9,14,12,4527,19,51244
9,14,12,4527,19,50065
9,14,12,4527,19,50629
9,14,12,4527,19,49865
9,14,12,4527,19,50083
9,14,12,4527,19,49997
9,14,12,4527,19,49855
9,14,12,4527,19,49903
9,14,12,4527,19,50141
9,14,12,4527,19,50259
9,14,12,4527,19,50552
9,14,12,4527,19,49496
9,14,12,4527,19,50173
9,14,12,4527,19,49343
9,14,12,4527,19,50035
9,14,12,4527,19,50705
9,14,12,4527,19,50731
9,14,12,4527,19,50585
9,14,12,4527,19,50232
9,14,12,4527,19,50625
9,14,12,4527,19,50086
9,14,12,4527,19,50551
9,14,12,4527,19,49830
9,14,12,4527,19,49793
9,14,12,4527,19,50786
9,14,12,4527,19,50267
9,14,12,4527,19,50662
9,14,12,4527,19,49900
9,14,12,4527,19,50877
9,14,12,4527,19,50594
9,14,12,4527,19,49972
9,14,12,4527,19,50090
9,14,12,4527,19,51165
9,14,12,4527,19,50938
9,14,12,4527,19,49790
9,14,12,4527,19,50184
9,14,12,4527,19,50301
9,14,12,4527,19,49556
9,14,12,4527,19,50156
9,14,12,4527,19,49677
9,14,12,4527,19,49923
9,14,12,4527,19,50627
9,14,12,4527,19,50039
9,14,12,4527,19,50868
9,14,12,4527,19,50047
9,14,12,4527,19,49911
9,14,12,4527,19,50097
9,14,12,4527,19,50463
9,14,12,4527,19,49916
9,14,12,4527,19,53241
9,14,12,4527,19,49825
9,14,12,4527,19,50468
9,14,12,4527,19,49979
9,14,12,4527,19,50354
9,14,12,4527,19,50724
9,14,12,4527,19,49618
9,14,12,4527,19,51124
9,14,12,4527,19,50257
9,14,12,4527,19,49806
9,14,12,4527,19,50000
9,14,12,4527,19,49503
9,14,12,4527,19,50854
9,14,12,4527,19,50116
9,14,12,4527,19,50314
9,14,12,4527,19,51170
41,124,12,12274,106,2126972
41,124,12,12274,106,2126514
41,124,12,12274,106,2190025
41,124,12,12274,106,2021573
41,124,12,12274,106,2020537
41,124,12,12274,106,2017387
41,124,12,12274,106,2014008
41,124,12,12274,106,2080383
41,124,12,12274,106,2022625
41,124,12,12274,106,2016373
41,124,12,12274,106,2325946
41,124,12,12274,106,2370328
41,124,12,12274,106,2071907
41,124,12,12274,106,2081107
41,124,12,12274,106,2054366
41,124,12,12274,106,2161355
41,124,12,12274,106,2052542
41,124,12,12274,106,2160110
41,124,12,12274,106,2329572
41,124,12,12274,106,2020533
41,124,12,12274,106,2021907
41,124,12,12274,106,2014433
41,124,12,12274,106,2058959
41,124,12,12274,106,2042928
41,124,12,12274,106,2039179
41,124,12,12274,106,2092488
41,124,12,12274,106,2018893
41,124,12,12274,106,2014107
41,124,12,12274,106,2019230
41,124,12,12274,106,2013597
41,124,12,12274,106,2021029
41,124,12,12274,106,2021231
41,124,12,12274,106,2010316
41,124,12,12274,106,2020013
41,124,12,12274,106,2017483
41,124,12,12274,106,2015543
41,124,12,12274,106,2019701
41,124,12,12274,106,2051079
41,124,12,12274,106,2014426
41,124,12,12274,106,2023460
41,124,12,12274,106,2015478
41,124,12,12274,106,2013926
41,124,12,12274,106,2021835
41,124,12,12274,106,2022101
41,124,12,12274,106,2015654
41,124,12,12274,106,2017446
41,124,12,12274,106,2014978
41,124,12,12274,106,2012533
41,124,12,12274,106,2020116
41,124,12,12274,106,2022227
41,124,12,12274,106,2015599
41,124,12,12274,106,2022500
41,124,12,12274,106,2046079
41,124,12,12274,106,2045288
41,124,12,12274,106,2023936
41,124,12,12274,106,2015936
41,124,12,12274,106,2038221
41,124,12,12274,106,2184394
41,124,12,12274,106,2016702
41,124,12,12274,106,2037089
41,124,12,12274,106,2020895
41,124,12,12274,106,2018426
41,124,12,12274,106,2012467
41,124,12,12274,106,2026272
41,124,12,12274,106,2022498
41,124,12,12274,106,2141035
41,124,12,12274,106,2024932
41,124,12,12274,106,2380393
41,124,12,12274,106,2051798
41,124,12,12274,106,2019631
41,124,12,12274,106,2023352
41,124,12,12274,106,2009286
41,124,12,12274,106,2021471
41,124,12,12274,106,2067574
41,124,12,12274,106,2041497
41,124,12,12274,106,2020480
41,124,12,12274,106,2020366
41,124,12,12274,106,2012184
41,124,12,12274,106,2019475
41,124,12,12274,106,2009851
41,124,12,12274,106,2013133
41,124,12,12274,106,2017135
41,124,12,12274,106,2023860
41,124,12,12274,106,2009603
41,124,12,12274,106,2034350
41,124,12,12274,106,2015838
41,124,12,12274,106,2013575
41,124,12,12274,106,2017182
41,124,12,12274,106,2021333
41,124,12,12274,106,2009487
41,124,12,12274,106,2023592
41,124,12,12274,106,2015040
41,124,12,12274,106,2013260
41,124,12,12274,106,2018490
41,124,12,12274,106,2016462
41,124,12,12274,106,2017455
41,124,12,12274,106,2021859
41,124,12,12274,106,2015932
41,124,12,12274,106,2041652
41,124,12,12274,106,2019610
16,45,12,10236,47,216087
16,45,12,10236,47,224022
16,45,12,10236,47,226855
16,45,12,10236,47,256213
16,45,12,10236,47,225672
16,45,12,10236,47,224943
16,45,12,10236,47,224076
16,45,12,10236,47,223797
16,45,12,10236,47,221523
16,45,12,10236,47,210108
16,45,12,10236,47,210274
16,45,12,10236,47,210832
16,45,12,10236,47,212573
16,45,12,10236,47,211343
16,45,12,10236,47,210386
16,45,12,10236,47,212221
16,45,12,10236,47,210266
16,45,12,10236,47,210770
16,45,12,10236,47,211641
16,45,12,10236,47,210912
16,45,12,10236,47,211969
16,45,12,10236,47,212543
16,45,12,10236,47,212802
16,45,12,10236,47,211843
16,45,12,10236,47,211951
16,45,12,10236,47,212280
16,45,12,10236,47,244164
16,45,12,10236,47,212257
16,45,12,10236,47,212599
16,45,12,10236,47,212443
16,45,12,10236,47,211202
16,45,12,10236,47,210373
16,45,12,10236,47,212034
16,45,12,10236,47,211376
16,45,12,10236,47,209204
16,45,12,10236,47,209554
16,45,12,10236,47,210424
16,45,12,10236,47,210518
16,45,12,10236,47,213911
16,45,12,10236,47,212294
16,45,12,10236,47,210372
16,45,12,10236,47,211516
16,45,12,10236,47,212156
16,45,12,10236,47,211333
16,45,12,10236,47,210799
16,45,12,10236,47,211116
16,45,12,10236,47,213273
16,45,12,10236,47,214848
16,45,12,10236,47,242097
16,45,12,10236,47,256441
16,45,12,10236,47,209821
16,45,12,10236,47,210214
16,45,12,10236,47,213023
16,45,12,10236,47,211636
16,45,12,10236,47,210479
16,45,12,10236,47,209431
16,45,12,10236,47,215899
16,45,12,10236,47,208072
16,45,12,10236,47,210700
16,45,12,10236,47,209708
16,45,12,10236,47,211516
16,45,12,10236,47,212537
16,45,12,10236,47,210497
16,45,12,10236,47,212505
16,45,12,10236,47,210852
16,45,12,10236,47,210007
16,45,12,10236,47,209051
16,45,12,10236,47,210060
16,45,12,10236,47,213136
16,45,12,10236,47,211499
16,45,12,10236,47,211919
16,45,12,10236,47,212293
16,45,12,10236,47,264117
16,45,12,10236,47,304389
16,45,12,10236,47,300930
16,45,12,10236,47,296876
16,45,12,10236,47,270451
16,45,12,10236,47,212763
16,45,12,10236,47,212399
16,45,12,10236,47,211299
16,45,12,10236,47,212284
16,45,12,10236,47,212208
16,45,12,10236,47,212663
16,45,12,10236,47,211893
16,45,12,10236,47,212564
16,45,12,10236,47,212670
16,45,12,10236,47,215366
16,45,12,10236,47,212460
16,45,12,10236,47,211522
16,45,12,10236,47,211530
16,45,12,10236,47,224059
16,45,12,10236,47,213330
16,45,12,10236,47,237817
16,45,12,10236,47,212645
16,45,12,10236,47,211816
16,45,12,10236,47,212247
16,45,12,10236,47,210781
16,45,12,10236,47,210438
16,45,12,10236,47,211368
16,45,12,10236,47,212534
